id,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,X_53,X_54,X_55,X_56,X_57,X_58,X_59,X_60,X_61,X_62,X_63
0.0,0.30679166999888297,0.8641276400216897,0.8843991850419607,0.8060562766909942,0.3305636776366257,0.9405883459875487,0.18576484655444944,0.16065477410529766,0.06881407441714912,0.13802056926439166,0.708548896921845,0.2053120057135626,0.3620176544640842,0.8329045057881095,0.4014609168956397,0.42445147134609695,0.640441355534618,0.294937936686455,0.37652608171117957,0.569818360661289,0.27262526371065177,0.3150916471894991,0.1068822280673899,0.26404631642778015,0.5398201558083365,0.16378173796459974,0.46342931120126335,0.9255857355970054,0.4635461621784653,0.2269085956188926,0.03158489034352546,0.6444734632706584,1.9032656505637813,-1.4908985794046707,1.072114022723962,-1.2542762729275054,1.2542950841766565,-1.4617535216103692,-2.1613982885002017,2.181569096424324,-0.8750422481176741,0.3830657485681161,0.8787878468721286,-0.19054978319747456,-2.092515223378313,-0.020574111314211715,-0.9583939390888615,0.20435974970658982,-0.16817701638513735,-0.873209150594425,0.0028509407172693214,-0.9372903058825084,0.940923842866884,1.0426846663705256,0.29476481012867206,-0.39447661749352064,1.827634069109114,1.0223259705073873,-0.5895418117726373,-1.7411432094551043,1.5622105089371734,-0.09213503227158201,-0.3937456413942876,-0.43459159145500087
1.0,0.7593970979300848,0.5963661273377246,0.09292576144102661,0.8059839556314696,0.19450209754178022,0.5904658259772314,0.6925355546602043,0.740366222777721,0.8967210059100335,0.33371554383578533,0.23745600535498457,0.35167730364492206,0.0357651374561923,0.6462007183099574,0.2706441272895503,0.9542052098879065,0.13352298822429357,0.646422332338023,0.42806106077799605,0.0936296903735899,0.7608818051827482,0.7025845793375599,0.0442102373197518,0.5572487875685989,0.9474688783249102,0.6327446685997846,0.5846007765076805,0.607888691211156,0.2891152358872916,0.15802318092426929,0.6800429968588796,0.9022024114181952,0.6028692245819566,0.10667325647979727,-0.7119369171611222,1.5578761450387997,0.3869924501338072,-0.46326444246849335,-0.1034943881804455,-0.455751110883867,0.5058508082911921,1.098169076657428,0.3080922042789774,0.3961312615945623,1.4543318063112112,0.20383734451071867,-0.6984309622046165,-1.673318350757263,0.6782542266087176,0.60976375233181,0.18248452730146364,0.49759452234624996,-0.036479922428238734,-0.12199568653993276,-1.473646271127905,0.3972838407957757,0.8200887903429522,-1.6898602896657295,-0.7540272983150218,1.864266963349747,1.8261443900853653,0.19947076178337528,-1.3082098124559023,0.4833530461440355
2.0,0.30565228144513357,0.7263114630999848,0.8683140011550341,0.7181387584857973,0.9632081750378869,0.05892943607635749,0.45841824870201925,0.49522836805904935,0.4376013306482355,0.7505662975060499,0.15298203196441484,0.2534909668975322,1e-15,0.9705312612968034,0.022642164794605665,0.4994586592956738,0.9474882805631097,0.861874986152329,0.757152992567817,0.9538325162853191,0.2807913332743733,0.15725466250751075,0.9845840755374953,0.8709450042334277,0.8787794419240804,0.9300581348529802,0.5943321408725925,0.7420277171329341,0.15851064481504812,0.3049096877596184,0.19926559802068167,0.383908309272207,0.4176672722071931,2.2212176565353077,0.6739054468647583,1.731872199695034,-0.11883145553292683,0.276227007031768,2.2237651863603576,-0.23030721014547675,0.5062700070017847,0.5171642390223603,0.21927076713422414,-0.48771364793800337,1.554864175941458,0.3028571036094239,1.9836377567844967,0.7421467489185174,0.44574878563700826,1.0301590896440245,0.31793874956358,0.1842313176563613,0.383097024187332,0.47818051975135456,1.1509926072444485,0.4439058661610272,0.5429166045109541,1.2126647148354102,0.9704220879596503,0.30846401010693214,0.5766218094251234,1.3126706052886514,0.9638514267734256,0.4174477529012821
3.0,0.36176976428428853,0.2735878520804502,0.5494539451904916,0.2768695818507202,0.1525351131471464,0.16075640852780496,0.7844472305163193,0.4478014129316766,0.9051662444818532,0.8406258057585659,0.898660869496449,0.33239413400684414,0.23731027718365952,0.4075810920819767,0.2796962504694119,0.563172666320096,0.4305375191196557,0.2705885041727687,0.19974391172653908,0.3311530555694021,0.5401717025412588,0.24647101787802791,0.006484475888645979,0.31027920633641065,0.8769355545291987,0.37345841913695504,0.1530045755135531,0.07434898517581384,0.5177484032112909,0.6350107464995313,0.02963393167753166,0.34701058274102703,-0.5284408804256111,-1.8489141902105855,1.9901667771530747,1.6041637250218208,-0.013315933524742776,4.759738503300282,1.5241199879680625,0.2694383086284243,3.468672674453917,1.5137383985521533,1.0381327787638626,0.936700744590464,2.225795861990607,-0.9724160813309554,3.735558528682728,1.7604936321165736,0.9146220133509148,0.033034103208285724,1.4307702847371329,3.3064354610656737,1.5726448436054916,-1.8661687436361512,0.604306975610556,0.3837962262894845,-1.6743866009833837,1.161135760460891,-2.0984816871838077,0.9652753881166309,0.6535027306412083,1.368322218488929,0.9332701594929902,-0.10104017083380702
4.0,0.41317599947553835,0.7610451531208605,0.9085766275778985,0.18825061583476235,0.21573688263972776,0.3816389831049467,0.39656086589082257,1e-15,0.04425854232293035,0.8269837798692067,0.3148938626994361,0.6152904728001687,0.804997871990508,0.11370809378553423,0.0019900474457147472,0.5292587574423944,0.17864623045951664,0.09085110095386384,0.16288423243099714,0.9783249565942032,0.6445962905593766,0.9469756862365296,0.0010473796512263868,0.18306489865612327,0.8112263689925477,0.44958518758572785,0.5933855016693734,0.2266423289702217,0.5176166622955876,0.8250442063941159,0.690191050571589,0.3385772329813245,1.6218802721542287,-5.119440689163282,-0.25197697538601876,-1.9593652216058928,-2.1314064123704384,-3.718849428565719,-2.6951674350994876,-0.7343162033457236,-3.219039499623069,-0.31865062590176435,-0.8188333440423381,1.0810775863725177,-4.001113891579996,-3.5821989574982123,-3.259865517946369,-0.4224832411293632,-4.961910056732465,0.18550883683406816,0.3661758260893422,-3.991275691398861,-3.651003946571193,-0.034742774758006856,-3.083782747408846,-3.097026874565919,-2.0989429020252026,-1.9823449054821716,-5.032366943282726,-4.620677000943419,-0.15941324909840016,-0.20334079508831432,-2.2905710747960524,1.0915845217849443
5.0,0.49110102565844566,0.5183783198971906,0.7102222148141148,0.27482336100914967,0.09841716576612461,0.9342892619607124,0.4270012251710473,0.3709820458979925,0.3786283659124334,0.20012334182062733,0.1220590105492696,0.7282726216325762,0.9263801667987909,0.46314218629235404,0.8743417426313386,0.88652671793526,0.03384681160437691,0.6326421727136206,0.0449202850803448,0.8888978951866553,0.7291629424322924,0.9359538909113873,0.45403917809711825,0.8927357899477302,0.884880157594345,0.9486959027224277,0.7788132227073014,0.8659589370321499,0.6639606230966918,0.30199254331615893,0.135415920950306,0.217801117199356,0.8419528503946029,3.174925867319663,-0.3262110709489067,-1.386400574070028,1.7728708442370311,-1.509412556110671,1.3756482571094502,0.8555610091460141,-1.759682952145867,-2.413642234376745,1.595796426637108,0.2853100125935516,-0.8782019314231856,-0.9956440017912717,-1.6198642735916615,0.00036477639942451856,-2.80782224465298,-0.259732922519957,1.3869133401529867,-1.0568816448889629,-1.8339471186018832,2.0384856691782987,0.4100282562446011,0.9813504280175139,-0.08651891473100545,-1.2311879965951753,0.4915946207016098,-0.9946130593982597,-2.0744383889433955,0.134630669769551,-1.7195844363920936,1.603568634667449
6.0,0.7858859344417853,0.588145917019037,0.5582729636662277,0.7657122590848278,0.7676066912103674,0.5833848714894008,0.6374796991552014,0.9258909141779386,0.3081277041402256,0.8249007739106202,0.07866252518501277,0.09246991733633703,0.5813144875424855,0.6942712192984235,0.28877485862296254,0.6617467528668781,0.32011526337879126,0.7990734516881302,0.8474127209927719,0.8436281773480946,0.8044454754603234,0.5931535245832311,0.21874716575517597,0.3257824908768831,0.982756307429672,0.8810551101397208,0.25565342425988474,0.7695809761426172,0.3519752074027466,0.38770450060986134,0.2069853171571458,0.5923197123872048,-0.858161099135116,-0.854558868648077,1.1397061312846037,0.6381054565394395,-0.7992066100975025,-0.0244479780106974,-1.4410235584078197,-1.7128744414571122,-0.7939181497656117,0.7387241450169898,-0.8204594572616101,-0.32396492933777365,1.2875414565583347,-0.5376525920717791,2.218293348505613,-0.2743190899245108,-1.3637006664238365,0.18006774453191265,-0.7177302291745599,-0.22111505066408677,-0.38219664604682557,-0.7095464807453039,-1.3419554702352179,-1.4044285826377485,-1.9587792761867913,-0.08072922484915333,0.2513452222435771,0.06419859008349638,1.0722796522163858,-1.1107018326938378,0.5811624799489138,-0.5948170761925053
7.0,0.1333015544060915,0.36848554959456264,0.009626447524412572,0.9237591932747787,0.905528930817673,0.9544670647676885,0.8733572466779528,0.29788257203044943,0.4841377559469656,0.49083714983499627,0.8309374390195176,0.6288445683591352,0.48288360139860065,0.19678056254405554,0.30263353053135744,0.7044857163199549,0.3907505717652351,0.005223843207547328,0.8465460485063051,0.7934782079727203,0.5802142681009754,0.4291327842233485,0.7841488264921873,0.17435938815066582,0.3769999283725981,0.07538806307240116,0.624707471150988,0.6689003358692517,0.13937109652522492,0.12104383631793071,0.680691295215766,0.040889690816269544,0.1828907774110507,-0.42841061336552233,0.12851759042497948,1.6716860991744176,-0.2459090862235179,1.038759114676726,1.704192260465277,-0.29738707774690915,1.6641709533300877,-1.6283439753660742,-1.2779169877297363,1.492201578861956,0.062148155254946345,0.388745885899217,-1.5446029999782376,0.7482332731783367,1.1250691198265885,0.8121802899667521,1.0766742737446988,1.2049378607825634,-1.9681126402699487,0.06308052683353625,-0.6069735199128625,-1.35243060026756,0.3031396143974687,-1.1177924705767337,1.5057034456113998,0.028636128652983973,-0.16357911393606583,1.8224215475411614,-0.5899828151004808,0.44060317019366285
8.0,0.11071614357927811,0.23238558118754205,0.8777495113419225,0.9740925495679599,0.8673579556196375,0.12762027473396464,0.00121470667508283,0.535258961762311,0.2494592247548799,0.09820067243098445,0.1264920693347366,0.7488021700949905,0.16399968104654059,0.5246510938246122,0.5821900255639555,0.0609014846473057,0.9639154933912768,0.9040381287754932,0.8212350593691045,0.03215048307566423,0.8183778435829714,0.4870493025722763,0.6071801250828641,0.11225511168889916,0.698945910275594,0.9089995698690798,0.975221735237286,0.8613993303627598,0.9905204266692621,0.07943311954146888,0.24776571621487356,0.2301874543613275,0.9601629751336768,1.060465566921271,-0.27863102782244187,0.7844636025326537,-1.9845124075558174,3.769802377527098,2.1883065631086955,2.6390625553165203,2.14151978015183,0.28893243522316736,-0.02275619955681175,-1.6449472323516199,2.9803003611452032,1.0144889444065956,3.302222848593728,2.073728459991013,1.246752968797638,-0.8940994405577052,5.343806517732331,-0.02615246706916198,3.1359086168411827,-1.6615277015382657,-0.5056334073909903,1.9565624066152154,1.5698988947282988,-1.2789241844243258,1.151104956305571,1.058936754179274,0.4182417674299432,0.306149437774164,-0.20457791613286705,-0.8867603876056713
9.0,0.3096457682383112,0.6586316416961844,0.5725489570871468,0.32074928119877466,0.41382098697008923,0.789100308198837,0.46385842675277694,0.3041560076086842,0.4709798133158176,0.18722657753268954,0.6643306636129012,0.6402514033789168,0.2961606136882852,0.5595017591274628,0.8813988345408735,0.8573347011433782,0.5459266738618145,0.918026739562976,0.12293741349999532,0.38164703249761694,0.640882704383111,0.6662161686480969,0.005835920464721647,0.43693273975171393,0.861344913282077,0.4580894895905017,0.7598926572439778,0.41253458811562965,0.28193412122421724,0.7582970517347296,0.059987222919181855,0.2595707051503066,-1.5480913585742664,-0.42110202208905123,-0.34741182394273235,-1.1330192876896064,0.36977507725874326,1.1808914418380758,0.6130487797421875,1.3622577820604824,-0.09017166000681355,-0.8226793958454514,1.297516050838595,2.225791094528916,-1.716544227908222,-0.3563197447604528,-1.668817290258069,-0.7060084555423374,0.7939303562384844,0.2880807003630767,0.3244463690242222,1.8121013727965223,0.38476196421635256,-0.14354733915830284,1.344502011127764,1.7541050516468968,0.2500174879078415,-0.44136625148933184,0.47141118037124546,1.3843937518027634,0.25571753016102644,-1.2998888722450046,0.8960593068573464,0.2697675211102477
